uri	artists	track_title	release_date	release_date_precision	genre	record_label	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	clusters
spotify:track:5F1832Fe7DXjtqHCHWWvtm	Maceo Plex	Solar Detroit	2015	day	Tech House	Ellum	0.715	0.733	8	-9.522	1	0.0553	0.000214	0.863	0.0826	0.0242	121.003	536534	36
spotify:track:1C64MJBqmR3kl32px5BX3r	Maceo Plex	Insomnia 2021 (Epic Mix)	2021	day	Melodic House & Techno	Ministry of Sound Recordings	0.719	0.948	9	-5.591	1	0.0613	0.0024	0.226	0.0875	0.19	126.001	465865	4
spotify:track:1pJnlza96BNgidDe5uiAPI	Madeaux	Faces	2022	day	Melodic House & Techno	SoundCloud Direct	0.739	0.879	1	-7.694	1	0.0649	0.028	0.55	0.0756	0.131	123.986	269032	-1
spotify:track:5u7uoKVvcijnS1nNwpx83Y	Madison Avenue	Don't Call Me Baby (Mousse T. Remix)	2019	day	House	Vicious	0.786	0.894	10	-7.683	0	0.055	0.171	0.198	0.17	0.53	124.994	386000	10
spotify:track:09ctjXoWwXxYcvqIkmIFas	Makebo	Back To The Roots	2022	day	Organic House / Downtempo	Anjunadeep	0.692	0.472	9	-9.235	1	0.0405	0.00043	0.831	0.105	0.474	121.998	286229	-1
spotify:track:789rVVYqQzAUxUbnfcrM9F	Makree	Afrikata (Extended Mix)	2022	day	Tech House	Toolroom Trax	0.728	0.919	7	-7.337	1	0.0731	0.00135	0.466	0.0365	0.762	125.004	308250	-1
spotify:track:5vYHf0DY2jhfl8MFiNuVXv	Mallin	Off My Mind	2021	day	Deep House	Glasgow Underground	0.854	0.467	6	-9.649	1	0.0608	0.0128	0.517	0.109	0.695	121.998	181491	-1
spotify:track:1KcvAtr4npM9yiSojwyeQD	Malóne	Bana (BLOND:ISH Touch Edit)	2021	day	Afro House	Abracadabra Music	0.656	0.807	2	-8.02	1	0.0403	0.00228	0.871	0.0267	0.213	119.988	380000	-1
spotify:track:4NXesKevlyDOw9HWpQK8Pp	Mambo Brothers	Control (Extended Mix)	2017	day	Tech House	Armada Subjekt	0.704	0.857	1	-7.029	1	0.0451	0.00976	0.857	0.0684	0.594	123.981	449155	9
spotify:track:1Ou1g6tCGdwp2SFnNyfZXw	Marc Romboy	Atlas (Adriatique Remix)	2016	day	Melodic House & Techno	Systematic Recordings	0.767	0.688	6	-9.108	0	0.0496	0.00177	0.875	0.0644	0.036	124.002	377739	-1
spotify:track:4XfJE5WQ90bEPzuUrVU1vh	Marco Lys	No Gravity	2023	day	Tech House	Circus Recordings	0.625	0.84	7	-7.001	0	0.0414	0.000995	0.478	0.097	0.159	126.02	184712	-1
spotify:track:13U4vrNc3hjBE8LL3RToDc	Marco Lys	Keep Looking Around (Joris Voorn Remix)	2021	day	Melodic House & Techno	Altra Moda	0.762	0.696	0	-9.854	0	0.0488	0.00576	0.926	0.101	0.454	124.009	410323	-1
spotify:track:52SVRDH0sWdb51NzBrJt83	Marco Lys	Who Dares To Believe In Me (Extended Mix)	2019	day	House	Bambossa Recordings	0.669	0.942	9	-6.08	0	0.0585	0.000262	0.901	0.0757	0.474	124.992	460899	34
spotify:track:3ghh31Rw2k1AOeGPgfoxtr	Marco Lys	River (Original Mix)	2021	day	House	Superfett Records	0.694	0.778	1	-7.845	1	0.0607	0.00389	0.583	0.0414	0.117	125.996	358095	-1
spotify:track:4oFlRoHqdnjfPm0tUUIvAq	Marco Lys	Starter	2022	day	Tech House	Armada Subjekt	0.719	0.954	1	-5.367	1	0.0656	0.000781	0.935	0.1	0.614	124.037	178142	6
spotify:track:2EFJwADYVlqJVgUb3DkGnt	Marco V	Simulated (Estiva Remix)	2019	day	Trance (Main Floor)	In Charge (Be Yourself Music)	0.529	0.907	9	-6.41	0	0.0345	0.000999	0.824	0.0922	0.0496	125.991	219529	16
spotify:track:7cCzRY2PFR7uzNOxd9uJOy	Marco V	PU/RE (Extended Mix)	2021	day	Trance (Main Floor)	In Charge (Be Yourself Music)	0.696	0.958	7	-4.249	1	0.058	0.00386	0.894	0.231	0.033	128.005	393750	34
spotify:track:7FuAVEMSHC6W20Y0agpEVc	Marek Hemmann	Fino	2022	day	Progressive House	Marek Hemmann	0.744	0.868	8	-6.559	1	0.0938	0.00743	0.893	0.0671	0.483	125.019	328801	-1
spotify:track:3Vt2DKVuYEA2KLNHa2gezY	Mario Ochoa	Rising Sun	2019	day	Techno (Peak Time / Driving)	Terminal M	0.642	0.733	6	-7.687	0	0.0551	0.0247	0.91	0.0888	0.202	128.998	416744	-1
spotify:track:5xH2JnZg5i43AGKTpSDO34	Mark Alow	Borealis	2020	day	Organic House / Downtempo	Borealis	0.803	0.51	11	-11.276	0	0.0807	0.281	0.899	0.0983	0.281	120.001	496191	-1
spotify:track:6QzbXUiBxYOHC0kZDYLLkf	Mark Boson	My Way	2021	day	House	Cube Recordings	0.725	0.886	7	-8.637	1	0.0444	4.25e-05	0.902	0.101	0.454	126.019	462857	38
spotify:track:3TLqoR1IRAaun0GG0pgHCe	Mark Dekoda	Endlose Gedanken	2021	day	Techno (Peak Time / Driving)	Scythe Recordings	0.669	0.93	7	-6.054	1	0.0658	0.000328	0.828	0.208	0.37	131.003	425038	34
spotify:track:0PzNVVbfDEmufvPrzEXtRn	Mark Dekoda	The Raven	2021	day	Techno (Peak Time / Driving)	Scythe Recordings	0.704	0.784	7	-7.305	1	0.0557	0.000172	0.795	0.115	0.198	132.984	411429	40
spotify:track:4M1J0oncaKAR6QtIBDtJXP	Mark Knight	Yebisah (Original Mix)	2016	day	House	Toolroom	0.645	0.801	2	-8.045	1	0.0401	0.000584	0.913	0.171	0.14	123.969	503226	-1
spotify:track:4hXfoCtW3mxmPla322gnKh	Mark Knight	Antidote (Original Club Mix)	2010	day	Progressive House	Toolroom	0.776	0.738	1	-7.146	1	0.049	0.122	0.916	0.396	0.0549	128.002	471112	2
spotify:track:4yxxLEiUILJNU8sRkw6O7S	Mark Knight	Man With The Red Face (Hardwell Remix)	2013	day	Mainstage	Toolroom	0.767	0.966	1	-4.132	1	0.0969	0.0139	0.792	0.0855	0.0855	126.992	363614	25
spotify:track:24js55LSOgJBahg1YBfZVf	Mark Knight	Man With The Red Face (Original)	2008	day	House	Toolroom	0.761	0.813	5	-9.055	1	0.0475	0.02	0.865	0.0664	0.313	126.998	635547	-1
spotify:track:4SqONwvR3Q4cSDHR0yX4AF	Mark Reeve	Geometric	2019	day	Techno (Peak Time / Driving)	SubVision	0.758	0.895	7	-8.559	1	0.117	0.131	0.941	0.102	0.0374	128.022	405555	33
spotify:track:0Bm9QnSaTcc13nZPGtVzmR	Mark Reeve	Golden	2019	day	Techno (Peak Time / Driving)	Terminal M	0.704	0.854	9	-5.824	1	0.0502	0.000398	0.881	0.125	0.252	128.023	436184	-1
spotify:track:5U84vBvWfmZZuT2uqupmmB	Mark Ronson	Uptown Funk (feat. Bruno Mars) (Wideboys VIP Remix)	2015	day	Dance / Electro Pop	Columbia (Sony)	0.754	0.921	7	-5.293	1	0.1	0.000428	3.89e-05	0.669	0.773	124.973	196107	2
spotify:track:4NzjiBcQT7Hzp2hvuEViqe	Marsh	Little Darling (Joris Voorn Remix)	2023	day	Melodic House & Techno	Spectrum (NL)	0.587	0.843	6	-6.047	1	0.033	0.000851	0.954	0.129	0.396	125.997	200952	-1
spotify:track:0gT8d4DW5wDlJahSlLiuda	Marsh	My Stripes	2020	day	Melodic House & Techno	Anjunadeep	0.661	0.694	11	-7.902	0	0.0325	0.025	0.115	0.0417	0.295	123.958	267488	4
spotify:track:11MqhBJzrhfvsP8ZegHEQa	Martin Ikin	How I Feel (Extended Mix)	2019	day	Tech House	Toolroom	0.641	0.893	1	-5.998	1	0.0407	0.000155	0.161	0.0501	0.497	124.005	375000	-1
spotify:track:475B0rNgiaycpb5tS8fjzP	Martin Ikin	How I Feel (Biscits Remix)	2021	day	Tech House	Toolroom	0.684	0.953	10	-6.862	0	0.0624	0.0844	0.363	0.31	0.569	123.984	205000	4
spotify:track:1u4HCtZ0iI8P8Bb4YcGuYP	Martin Solveig	Jealousy	2005	year	Deep House	404 Deep Records	0.767	0.712	5	-7.28	1	0.0564	0.000963	0.00275	0.243	0.95	125.025	317320	-1
spotify:track:2EBatxjaimA7HrYEZ5PGtn	Massane	Twisted	2020	day	Deep House	Musicpark Records	0.65	0.814	0	-8.457	0	0.0389	0.172	0.919	0.136	0.119	122.009	270000	26
spotify:track:0Xm3qMKuGML22vsOVycQYw	Massano	Shapeshifter	2023	day	Melodic House & Techno	UPPERGROUND	0.61	0.849	7	-7.979	1	0.0531	0.0253	0.859	0.0961	0.216	126.015	383449	34
spotify:track:0jHezfBKttmYivLmNvUzzt	Massano	The Blaze	2023	day	Melodic House & Techno	Simulate Recordings	0.766	0.738	11	-7.193	0	0.0379	0.00661	0.826	0.0591	0.194	126.006	270476	-1
spotify:track:5gryu3LaKJl3grG5cBYMKi	Matan Caspi	Jelani	2021	day	Progressive House	Outta Limits	0.784	0.908	0	-7.438	1	0.049	0.0013	0.885	0.0603	0.222	122.004	449262	-1
spotify:track:3jANUMs34VImF42gTp3G5W	Matan Caspi	Rhythm (Original Mix)	2018	day	Progressive House	Bonzai Progressive	0.733	0.677	8	-12.152	1	0.0414	0.00217	0.913	0.0266	0.307	123.007	412685	31
spotify:track:1RYjAgBNTML4vN61rSsSFN	Matan Caspi	The Sultan (Original Mix)	2016	day	Tech House	Definitive Recordings	0.812	0.787	6	-8.752	0	0.0473	0.000174	0.905	0.166	0.593	121.999	415625	9
spotify:track:62zHorCzdbqv2Hwi2SD6aH	Matan Caspi	Trickle	2022	day	Progressive House	Outta Limits	0.785	0.748	2	-10.905	1	0.0514	0.000141	0.869	0.0617	0.118	122.016	448732	13
spotify:track:6WbmULNpKCTP5XLxlKWbGr	Matan Caspi	Pretty Little Smile	2022	day	Progressive House	Outta Limits	0.745	0.758	4	-10.369	0	0.0469	0.00164	0.835	0.0866	0.0297	123.031	472555	-1
spotify:track:3ioOKmVNUPXEYlarQkqKcw	Matan Caspi	Clearwater	2021	day	Progressive House	Outta Limits	0.692	0.697	2	-9.268	0	0.0411	0.00394	0.913	0.37	0.471	122.987	416098	-1
spotify:track:7ehBoh9FIeIiEnORzexRZ2	Mathame	For Every Forever	2020	day	Melodic House & Techno	Afterlife Records	0.713	0.537	4	-8.741	0	0.0421	0.00237	0.387	0.0856	0.0556	128.034	382500	-1
spotify:track:4GsAia8vKny5nOPauLomQW	Mathame	Never Give Up (Club Version)	2020	day	Dance / Electro Pop	Columbia/B1 Recordings	0.688	0.638	5	-8.012	0	0.0469	0.00691	0.24	0.0842	0.119	126.996	324448	4
spotify:track:7EAHb7b3ZlEUmthme75PwN	Mathame	Never Give Up (Vril Remix)	2020	day	Techno (Raw / Deep / Hypnotic)	Kynant Records	0.47	0.535	5	-11.704	0	0.0363	0.308	0.891	0.228	0.124	126.999	348087	-1
spotify:track:1pMvhKoPZUS2GGsXHWv4C7	Matrefakt	Reasons	2021	day	House	Abandon Silence	0.687	0.819	11	-8.461	1	0.0413	0.0264	0.917	0.0792	0.0737	128.009	410500	40
spotify:track:5WLcuAIth55LwDPGp67Nd2	Matt Fax	Set Your Sails (Extended Mix)	2020	day	Progressive House	Colorize (Enhanced)	0.738	0.702	6	-9.971	1	0.0511	0.00103	0.722	0.0708	0.0999	124.005	465750	-1
spotify:track:2ZGU0QWJ53mvCDXtMIL24r	Matt Guy	Going Around	2023	day	House	Diynamic	0.792	0.712	0	-9.292	1	0.049	0.000107	0.844	0.0876	0.107	132.002	410909	13
spotify:track:3eGdnsaimgEICRRiuvhPFc	Matt Guy	The Devil	2023	day	House	Armada Music	0.738	0.913	7	-6.379	1	0.0386	0.013	0.865	0.131	0.478	130.005	169396	5
spotify:track:4aEYGsHDEwG291EBt6tpbM	Matt Lange	Abrakalimba	2019	day	Techno (Peak Time / Driving)	mau5trap	0.807	0.863	10	-10.224	1	0.0453	0.000486	0.915	0.121	0.092	127.02	427016	35
spotify:track:3I7B5iWe5j9GM6d1kkEgCz	Matt Lange	Blackest Balloon	2019	day	Techno (Peak Time / Driving)	mau5trap	0.691	0.887	4	-9.293	0	0.0434	0.000587	0.905	0.112	0.0358	125.005	560635	33
spotify:track:2JqpXx7osNkrXbBvjhkRaO	Matt Lange	Escapist	2017	day	Techno (Peak Time / Driving)	mau5trap	0.801	0.632	0	-10.337	1	0.0881	0.000302	0.905	0.0881	0.0835	126.008	459000	13
spotify:track:728oSO1gazAbN93NLHGtbd	Matt Lange	Isn't It Lovely	2019	day	Progressive House	Anjunabeats	0.222	0.164	1	-15.938	0	0.0377	0.933	0.959	0.0664	0.0478	125.108	105720	22
spotify:track:1FAKMxhw3SfgJpw5WsxHjv	Matt Lange	My Rose	2017	day	Progressive House	mau5trap	0.805	0.581	4	-11.006	0	0.0424	0.00261	0.819	0.102	0.228	122.001	572950	31
spotify:track:3Abut861qihggWrjMic974	Matt Lange	Parallel Strains	2019	day	Techno (Peak Time / Driving)	mau5trap	0.792	0.666	7	-10.21	1	0.0487	0.00356	0.887	0.11	0.196	126.011	565334	31
spotify:track:6iaEnucXfaYW2xlTUehhjJ	Matt Lange	Space Between (Extended Mix)	2019	day	Progressive House	mau5trap	0.799	0.543	2	-8.913	1	0.048	0.00861	0.654	0.0998	0.257	124.009	385582	13
spotify:track:7mOkBuJiQQoCHBhV1nWKTd	Matt Sassari	Give It to Me (Extended Mix)	2021	day	Tech House	Cr2 Records	0.826	0.598	6	-8.124	1	0.0671	0.0011	0.381	0.0896	0.474	126.039	340000	-1
spotify:track:6yLYzrSUuClVlelBt1kQX8	Matt Sassari	Put A Record On (Extended Mix)	2019	day	Tech House	Cr2 Compilations	0.806	0.888	2	-6.736	1	0.0524	0.00545	0.392	0.0977	0.669	125.011	318720	-1
spotify:track:0bf5Jsf2DzO8TXuV5eEDPE	Matt Sassari	Dance Or Die	2022	day	Techno (Peak Time / Driving)	SASS	0.797	0.834	7	-7.232	1	0.0899	0.001	0.635	0.101	0.316	129.006	376794	-1
spotify:track:0AROOP6Ee5j65jP34ekMyW	Matthias Meyer	Love Letters From Sicily	2018	day	Organic House / Downtempo	Watergate Records	0.798	0.839	7	-7.755	1	0.0518	0.105	0.852	0.0702	0.319	120.997	572069	35
spotify:track:5PW4I8S9yFF0VttHQCcT7b	Matthias Meyer	Hope (John Digweed & Nick Muir Remix)	2018	day	Melodic House & Techno	Watergate Records	0.787	0.76	2	-9.253	1	0.0497	0.000196	0.785	0.0707	0.117	124.002	455000	13
spotify:track:06sV7v0pvyvTbssfNCUWR7	Maur	Set You Free	2020	day	House	Sola	0.601	0.927	10	-5.12	0	0.0417	0.000551	0.177	0.275	0.525	126.083	156000	4
spotify:track:7IasAOphluLSAmgMtg9jYA	Maverick Sabre	Slow Down (James Cole Remix)	2022	day	Deep House	FAMM	0.802	0.651	2	-9.438	0	0.0578	0.0374	0.66	0.1	0.332	126.004	418000	13
spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre	Slow Down (feat. Jorja Smith) (Vintage Culture & Slow Motion Remix)	2020	day	Deep House	SPINNIN' DEEP	0.881	0.661	11	-7.681	0	0.0343	0.098	0.0187	0.101	0.965	124.023	181306	10
spotify:track:7kCfJaXoEGZJlIsYDTc19S	MAXI MERAKI	All This and More	2022	day	Melodic House & Techno	Suprematic	0.732	0.648	1	-10.571	1	0.0468	5.29e-05	0.933	0.0933	0.288	121.995	396517	13
spotify:track:2husy9qLOLWom5uAb61dxv	MAXI MERAKI	Paradiso Erotica	2021	day	Afro House	Sudam Recordings	0.804	0.732	11	-7.37	1	0.0493	0.00203	0.843	0.0888	0.151	122.024	224262	-1
spotify:track:4aa2sow4cPp8Wq0elcolMH	MAXI MERAKI	Don't Get Too Close	2023	day	Deep House	True Romance Records	0.708	0.693	2	-8.851	1	0.0396	0.00118	0.392	0.0798	0.327	119.99	212502	-1
spotify:track:1M4nzTIIbCHHPMaH3zykO8	Maxim Lany	Renaissance (Extended Mix)	2019	day	Melodic House & Techno	Armada Electronic Elements	0.559	0.369	2	-12.234	1	0.0873	0.045	0.906	0.0928	0.147	123.006	439623	19
spotify:track:7LVQ2CNgPTKvcSiIBRreCt	Maxim Lany	Renaissance (Manuel Riva Extended Remix)	2020	day	Melodic House & Techno	Armada Electronic Elements	0.76	0.939	2	-5.871	0	0.0387	0.095	0.847	0.0741	0.385	122.998	346229	8
spotify:track:1Qrc9s0eVBA6JiuQNlSpas	Maxinne	Dusk Till Dawn	2019	day	Tech House	Knee Deep In Sound	0.738	0.845	1	-7.313	0	0.047	0.0106	0.935	0.0702	0.659	123.997	419863	-1
spotify:track:7kpFoevGR2DcJ2ZL7lnahI	Maxinne	Get Up (Extended Mix)	2020	day	Tech House	Toolroom Trax	0.804	0.994	8	-3.422	0	0.0693	0.00308	0.91	0.031	0.463	126.011	368095	7
spotify:track:1xEKZQZMklohFEnAV8XB8b	Maxinne	Music Takes Control	2021	day	Tech House	Toolroom	0.726	0.991	1	-6.032	1	0.0608	8.84e-05	0.221	0.0483	0.306	124.001	249677	-1
spotify:track:1NMmSM6DYwhAf7027fowmD	Maxinne	I Need You	2021	day	Tech House	Toolroom	0.796	0.95	3	-3.982	0	0.0562	0.0118	0.063	0.0577	0.648	123.995	236129	11
spotify:track:2p6WubidgrlZ4gzTUaE7UY	Maxinne	Tell Me Something (Extended Mix)	2021	day	Tech House	Toolroom	0.747	0.71	11	-6.565	0	0.048	0.0141	0.422	0.0775	0.619	123.995	314032	-1
spotify:track:4iurOSHOloJ9Xm5m4G1axV	Maxinne	Change The Way	2021	day	Tech House	Toolroom	0.797	0.953	10	-5.147	0	0.0545	0.00757	0.932	0.0409	0.343	123.979	247742	5
spotify:track:1PvJ33sjahhZIQ2geH8wkL	Maxinne	That Soul	2021	day	Tech House	Toolroom	0.729	0.95	1	-6.093	0	0.0465	0.00497	0.476	0.0321	0.322	123.996	255484	-1
spotify:track:3IXJdYdM6EUF6K0JIx3834	Maxinne	Want You To Know (Extended Mix)	2020	day	Tech House	Toolroom	0.801	0.961	0	-6.266	1	0.058	0.0017	0.692	0.324	0.889	124.998	374625	7
spotify:track:746iRgDtfF16P1ZCnIMMHn	Maxinne	In The Groove (Extended Mix)	2021	day	House	Toolroom	0.74	0.937	10	-4.833	0	0.053	0.00247	0.248	0.256	0.809	125.005	372500	10
spotify:track:1Rh8OSTma2g6BdfBYXiTrq	Maz (BR)	Nothing On Me	2023	day	Afro House	Abracadabra Music	0.692	0.745	6	-7.785	0	0.0519	0.00184	0.879	0.131	0.302	122.015	242295	28
spotify:track:1isB5wVstnD0zNAmCPf6Me	Me & My Toothbrush	Get Down, JB! (Original Mix)	2016	day	Funky House	Enormous Tunes	0.905	0.879	11	-3.394	0	0.122	0.011	0.464	0.669	0.823	119.993	336125	2
spotify:track:4BIhRrFbVzt2EZ7P8MpsfF	Meck	"Thunder in My Heart Again (Miami Calling 12"" Mix)"	2005	year	House	Crimson	0.721	0.841	2	-5.718	0	0.0668	0.00183	0.426	0.917	0.882	129.003	481093	2
spotify:track:59udGSFO8Orkp1sk4IUDJs	Mees Salomé	Fool's Paradise (Coeus Remix)	2022	day	Melodic House & Techno	Songspire Records	0.657	0.793	0	-10.249	0	0.048	0.0096	0.728	0.0901	0.153	123.009	293921	26
spotify:track:4SH7CUxlrgvN9vf3oWa05d	Mees Salomé	Fool's Paradise (Joris Voorn Remix)	2022	day	Indie Dance	Spectrum (NL)	0.71	0.677	0	-6.942	0	0.0582	0.000177	0.768	0.0757	0.204	123.99	285000	20
spotify:track:3qqEFTIFcZuWJYBtshrxca	Mella Dee	Techno Disco Tool (Radio Edit)	2017	day	Techno (Peak Time / Driving)	Warehouse Music.	0.766	0.947	3	-6.097	0	0.0361	0.00504	0.0513	0.282	0.71	129.973	194308	4
spotify:track:4dGWqeULKD767yx9NIMcEv	Mella Dee	Techno Disco Tool	2017	day	Techno (Peak Time / Driving)	Warehouse Music.	0.753	0.974	11	-5.21	1	0.042	0.000208	0.586	0.0935	0.519	129.994	401593	7
spotify:track:5T6NjHZkbAPE3sZJAPWCVA	Melleefresh	Hey Baby	2011	day	Progressive House	Play Digital	0.68	0.776	8	-6.252	1	0.0362	0.000274	0.837	0.0722	0.335	127.987	427504	38
spotify:track:6eedkvPYmDdjTlWrt3SjSL	Melosense	Lost In Gruvv (Extended Mix)	2021	day	Electronica	Armada Chill	0.779	0.506	8	-9.895	0	0.0631	0.0188	0.866	0.0626	0.631	104.99	205149	-1
spotify:track:0LBR4sk2Qk1OBnayRvsMlE	Melé	Groove La Afrika (Extended Mix)	2021	day	Afro House	Club Bad	0.916	0.8	7	-5.374	1	0.262	0.0099	0.857	0.0692	0.113	126.997	326364	0
spotify:track:5cW61iBthuYbcne9yWxgOp	Melé	Pasilda (Extended Mix)	2018	day	House	Defected	0.798	0.895	1	-6.394	1	0.0658	0.0102	0.927	0.028	0.576	125.001	399351	9
spotify:track:2vIbiGQ1MVUUg8m9XqVlmS	Mesotec	Not Alone	2021	day	Techno (Peak Time / Driving)	Le Guaro Records	0.709	0.929	9	-8.436	1	0.0584	0.0496	0.793	0.111	0.0371	130.03	380774	-1
spotify:track:00Je3Ur2xmGEhZd08FtQLQ	Metodi Hristov	Through My Skin	2022	day	Melodic House & Techno	Ritter Butzke Records	0.777	0.598	10	-8.69	0	0.0412	0.0024	0.581	0.102	0.373	127.986	330469	31
spotify:track:5V3MXqfIUojbh5vtG1yqB7	Miane	House so House	2019	day	Tech House	Knee Deep In Sound	0.9	0.748	0	-6.883	1	0.0757	0.0273	0.469	0.138	0.558	123.991	309677	-1
spotify:track:5yl3ECbP9613MOehOjOJLi	Michael Canitrot	Niteroi	2021	day	Electro (Classic / Detroit / Modern)	Wagram International	0.6	0.777	10	-10.521	0	0.0408	0.0357	0.836	0.0806	0.0751	119.993	317771	30
spotify:track:01ZJgF5oIz42tPFSmHgMkG	Michael Gray	The Weekend (Extended Vocal Mix)	2004	day	House	Altra Moda	0.753	0.783	11	-6.586	0	0.0662	0.000255	0.135	0.0562	0.787	127.024	488093	10
spotify:track:0OHzMVh3cqj6vTtE90BZTF	Michel De Hey	Nova Was Here (Joris Voorn Remix)	2021	day	Techno (Peak Time / Driving)	Spectrum (NL)	0.764	0.774	7	-8.819	1	0.0434	0.00204	0.566	0.103	0.276	130.004	359024	40
spotify:track:2lqqw7ly6rlnlhgqDMO9j4	Mike Dunn	If I Can't Get Down (Mousse T.'s Funky Shizzle Extended Mix)	2020	day	House	Classic Music Company	0.837	0.921	0	-3.825	1	0.089	0.0261	0.545	0.28	0.801	124.044	442236	7
spotify:track:2ZTJ2dt1pI1hcCmxqVoqJT	Mike Vale	Music Is The Answer (Extended Mix)	2019	day	House	Glasgow Underground	0.801	0.993	1	-7.123	0	0.0534	0.000394	0.796	0.581	0.72	124.027	360000	2
spotify:track:3Z33g6M5b9YoS3U5VdOUB3	Milk & Sugar	Music Is Moving (Nora en Pure Remix)	2017	day	Funky House	Enormous Tunes	0.884	0.947	0	-4.806	1	0.131	0.0397	0.512	0.0757	0.625	122.987	378659	7
spotify:track:00jnU7a4UgKhfqDVQSQ9GG	Milk & Sugar	Let The Sun Shine (Purple Disco Machine Extended Remix)	2021	day	House	Milk & Sugar	0.797	0.825	11	-5.092	1	0.0625	0.0614	0.369	0.0684	0.881	123.007	425125	10
spotify:track:7svWgq5DY2xWlvoQBxO3ng	Millok	Feel Me (Mario Basanov Remix)	2012	day	Deep House	NM2	0.794	0.552	5	-9.002	0	0.0408	0.00159	0.623	0.0872	0.235	120.004	490829	31
spotify:track:7zT7Mhq0tvsvbly0MmYsRf	Mind Against	Reveries	2021	day	Melodic House & Techno	Maeve	0.749	0.598	10	-10.481	0	0.0409	0.00381	0.876	0.111	0.153	124.988	395133	31
spotify:track:2kNjm9J2cfVxVNrGas04VD	Ministers de la Funk	Believe (Mark Knight Extended Remix)	2021	day	House	Subliminal	0.735	0.944	11	-3.358	0	0.0474	0.00382	0.443	0.485	0.356	124.981	442080	-1
spotify:track:4Sq8VGSGRbkAHxpkMKId6B	Miro	Shining (Reinier Zonneveld Filth On Acid Remix)	2018	day	Techno (Peak Time / Driving)	Rebeat	0.576	0.639	2	-9.164	1	0.0397	0.00538	0.86	0.111	0.0619	132.993	345338	3
spotify:track:1QWj9NYh8ZcSugtyBhSIea	Miss Monique	Concorde	2023	day	Melodic House & Techno	Cercle Records	0.692	0.864	7	-9.116	1	0.0412	0.000236	0.847	0.149	0.0313	124.0	236129	16
spotify:track:7AXDaiUo9pVzWTr2PpdQPP	Mo'Cream	In The City (Cup & String Remix)	2021	day	Deep House	No Fuss Records	0.806	0.641	8	-8.85	1	0.054	0.00439	0.756	0.0406	0.716	124.006	329032	-1
spotify:track:07JMgLRPEeLClpiAYkefuD	Moby	Natural Blues (Reinier Zonneveld Homage Remix)	2017	day	Tech House	Suara	0.792	0.648	10	-6.695	0	0.0494	0.0013	0.716	0.0298	0.594	123.004	437586	-1
spotify:track:1hU6oWBzX2SDEnmQSy5c9G	Moby	Go (Victor Ruiz Remix)	2017	day	Progressive House	Deepalma	0.749	0.812	4	-9.378	0	0.0405	0.0337	0.905	0.19	0.155	126.998	559476	33
spotify:track:2bvhm15RuSxQTSppGQSV8N	Moby	Go (Victor Ruiz Warehouse Remix)	2017	day	Progressive House	Deepalma	0.801	0.78	11	-9.713	0	0.056	0.00139	0.907	0.294	0.0754	126.993	463598	-1
spotify:track:3D9pjO1FFjuPgj8Xe3ecw4	Modd	Mabi	2019	day	Organic House / Downtempo	Tale & Tone	0.769	0.691	1	-8.068	1	0.0639	0.054	0.908	0.112	0.52	122.024	537097	-1
spotify:track:2luTCiWtvUxVkMrqNKNxNF	Modjo	Lady (Hear Me Tonight) (Modjo's Dyrt Remix)	2013	year	Dance / Electro Pop	Modjo Music	0.802	0.888	6	-7.187	1	0.0481	0.0069	0.791	0.0708	0.945	125.997	427932	7
spotify:track:49X0LAl6faAusYq02PRAY6	Modjo	Lady (Hear Me Tonight)	2001	year	Dance / Electro Pop	Modjo Music	0.72	0.808	6	-5.627	1	0.0379	0.00793	0.0293	0.0634	0.869	126.041	307154	10
spotify:track:2OG6dAa4EmQoO3GdnD9u6o	Mohtiv	All the Lovin	2023	day	House	FRCST	0.711	0.805	2	-6.657	1	0.0845	0.0311	0.000581	0.0647	0.588	124.005	197419	11
spotify:track:49KhCrRQZG2PFikixwpNTi	Moloko	Sing It Back	1998	day	Nu Disco / Disco	Echo	0.469	0.762	1	-10.489	1	0.0837	0.0123	0.00115	0.143	0.568	84.302	263853	12
spotify:track:3ZdwCkFzmS3ki5BDh9XRCq	Moloko	Sing It Back (Mousse T's Feel Love Mix)	2001	day	Nu Disco / Disco	Echo	0.798	0.943	9	-4.898	1	0.0568	0.00529	0.603	0.109	0.759	129.041	364507	7
spotify:track:7v2iUsHqHR1VNLODNUkTOz	Monkey Safari	Safe	2020	day	Melodic House & Techno	Spectrum (NL)	0.648	0.725	1	-8.806	1	0.0325	0.000169	0.834	0.107	0.605	123.999	501649	-1
spotify:track:2cVGCUx6xnmcdIz2Ns9OLw	Monkey Safari	Safe (Joris Voorn Remix)	2022	day	Melodic House & Techno	Spectrum (NL)	0.608	0.637	1	-9.265	1	0.0329	0.00178	0.575	0.178	0.191	126.023	294010	26
spotify:track:5OjJzzosPeyA8zwqQAJ34c	Monolink	New Morning	2015	day	Electronica	Deepalma	0.817	0.477	7	-10.749	1	0.0802	0.183	0.841	0.0775	0.247	120.018	468772	-1
